name,address,city,state,zip,phone,has_website,website_url,google_rating,review_count,trade,status,notes,last_contacted
"RW Excavating Solutions","13293 S 88th Ave W, Prairie City, IA 50228, USA","Prairie City","IA","50228","(515) 994-2648","YES","http://rwexcavating.com/","3.2","11","general_contractor","NEW","",""
"Advanced Concrete Concepts","108 N Marshall St, Prairie City, IA 50228, USA","Prairie City","IA","50228","(515) 745-9954","YES","https://www.advancedconcreteconcepts.com/","4.6","9","general_contractor","NEW","",""
"Clog Busters Drain Cleaning & Repair","3950 Vandalia Rd, Des Moines, IA 50317, USA","Des Moines","IA","50317","(515) 218-8566","YES","https://clogbusters.co/service-areas/des-moines-plumber/?utm_source=gbp&utm_medium=google&utm_campaign=Des-Moines","4.9","2805","plumber","NEW","",""
"1-Tom-Plumber","550 S 2nd St, Carlisle, IA 50047, USA","Carlisle","IA","50047","(515) 978-8388","YES","https://www.1tomplumber.com/desmoines/","4.9","767","plumber","NEW","",""
"Advanced Plumbing","5604 NE 12th Ave, Pleasant Hill, IA 50317, USA","Pleasant Hill","IA","50317","(515) 303-3042","YES","https://advancedplumbingia.com/?utm_campaign=google_business&utm_source=google_business","4.9","199","plumber","NEW","",""
"Rhiner Wayne Plumbing LLC","1234 Grand Ave, West Des Moines, IA 50265, USA","West Des Moines","IA","50265","(515) 882-7967","YES","https://www.waynerhinerplumbing.com/","4","89","plumber","NEW","",""
"Des Moines Plumbing","3419 1st St UNIT 7, Des Moines, IA 50313, USA","Des Moines","IA","50313","(515) 346-6891","NO","","4.3","4","plumber","NEW","",""
"Smith's Sewer Service Inc.","4620 NW 62nd Ave, Johnston, IA 50131, USA","Johnston","IA","50131","(515) 255-6063","YES","https://smithsewerservice.com/","4.6","515","plumber","NEW","",""
"Thrasher Service Corp","3012 E 14th St, Des Moines, IA 50316, USA","Des Moines","IA","50316","(515) 717-8030","YES","https://thrasherservice.com/?utm_source=GBP&utm_medium=Listing&utm_campaign=2025","4.8","648","plumber","NEW","",""
"Zippy Drain","30033 Zippy Dr, Dallas Center, IA 50063, USA","Dallas Center","IA","50063","(515) 471-3334","YES","https://zippydrain.com/","4.8","261","plumber","NEW","",""
"AM PM Plumbing","701 Railroad Ave, West Des Moines, IA 50265, USA","West Des Moines","IA","50265","(515) 297-6584","YES","https://www.ampmplumbingdsm.com/","4.8","196","plumber","NEW","",""
"Pipe Monkey Plumbing","1300 S Pleasant Hill Blvd, Pleasant Hill, IA 50327, USA","Pleasant Hill","IA","50327","(515) 266-1221","YES","http://pipemonkeyplumbing.com/","4.9","167","plumber","NEW","",""
"Bill Rhiners Plumbing Heating & Cooling","15201 Hickman Rd, Clive, IA 50325, USA","Clive","IA","50325","(515) 987-1800","YES","http://rhinersplumbing.com/","4.5","312","plumber","NEW","",""
"Richardson Plumbing Company","3307 SE 18th Ct, Des Moines, IA 50320, USA","Des Moines","IA","50320","(515) 306-1205","YES","https://www.richardsonplumbing.net/","4.7","58","plumber","NEW","",""
"Read Plumbing LLC","1450 NE 69th Pl Ste 57, Ankeny, IA 50021, USA","Ankeny","IA","50021","(515) 450-4132","YES","https://www.readplumbing.com/","4.9","288","plumber","NEW","",""
"Deremiah Plumbing","1070 45th St, Des Moines, IA 50311, USA","Des Moines","IA","50311","(515) 710-7997","NO","","4.1","7","plumber","NEW","",""
"American Plumbing","504 E Grand Ave, Des Moines, IA 50309, USA","Des Moines","IA","50309","(515) 244-6749","YES","https://www.americanplumbingsupplyco.com/","4.9","68","plumber","NEW","",""
"Cook Plumbing Corporation","1425 Fuller Rd, West Des Moines, IA 50265, USA","West Des Moines","IA","50265","(515) 225-9532","YES","https://cookplumbing.com/","4.3","94","plumber","NEW","",""
"Home Run Plumbing","12 Ellefson Dr, De Soto, IA 50069, USA","De Soto","IA","50069","(515) 654-3339","YES","https://homerunplumbing.com/?utm_source=GMB&utm_medium=organic","4.8","299","plumber","NEW","",""
"Mr. Rooter Plumbing of Des Moines","3560 SW Brookside Dr, Grimes, IA 50111, USA","Grimes","IA","50111","(515) 379-8310","YES","https://www.mrrooter.com/des-moines/?cid=LSTL_MRR000199&utm_source=gmb&utm_campaign=local&utm_medium=organic","4.9","304","plumber","NEW","",""
"H & H Plumbing Inc","32411 170th St, Granger, IA 50109, USA","Granger","IA","50109","(515) 277-5755","YES","http://handhplumbing.net/","4.9","591","plumber","NEW","",""
"Rooter Ranger","3400 SE Crossroads Dr Suite 400, Grimes, IA 50111, USA","Grimes","IA","50111","(515) 325-1768","YES","https://www.rooterranger.com/service-areas/iowa/grimes/?utm_source=google&utm_medium=organic&utm_campaign=GMBListing-Grimes-Iowa","4.6","283","plumber","NEW","",""
"Premier Plumbing Inc.","121 SE Shurfine Dr #8, Ankeny, IA 50021, USA","Ankeny","IA","50021","(515) 965-0714","YES","http://premierplumbingiowa.com/","4.3","82","plumber","NEW","",""
"Priority Plumbing","905 SW Ordnance Rd Suite F, Ankeny, IA 50023, USA","Ankeny","IA","50023","(515) 243-3509","YES","https://www.priorityplumbingco.com/","4.7","40","plumber","NEW","",""
"Broich Plumbing LLC","2502 SW 31st St, Ankeny, IA 50023, USA","Ankeny","IA","50023","(515) 229-8635","NO","","3.4","10","plumber","NEW","",""
"Lazer Home Services Plumbing, HVAC, & Electrical","5703 NW 2nd St, Des Moines, IA 50313, USA","Des Moines","IA","50313","(515) 263-0352","YES","https://lazerhomeservices.com/?utm_source=google&utm_medium=gbp","4.8","2214","plumber","NEW","",""
"P1 Service, LLC","6864 NE 14th St Ste 1, Ankeny, IA 50023, USA","Ankeny","IA","50023","(515) 969-0944","YES","https://p1-service.com/locations/ankeny-ia","N/A","0","plumber","NEW","",""
"Streamline Plumbing LLC","1513 NW 8th St, Grimes, IA 50111, USA","Grimes","IA","50111","(515) 779-0247","NO","","5","134","plumber","NEW","",""
"Sabre Plumbing, Heating & Air Conditioning Inc","808 South, SW Cherry St Suite 111, Ankeny, IA 50023, USA","Ankeny","IA","50023","(515) 635-0076","YES","https://www.sabreplumbingiowa.com/","4","10","plumber","NEW","",""
"Draintech Plumbing Drain Cleaning Hydro Jetting","2825 Wakefield Cir, Ames, IA 50010, USA","Ames","IA","50010","(515) 233-3700","YES","https://www.drain.tech/","4.5","148","plumber","NEW","",""
"Clouser Plumbing","124 Sondrol Ave, Ames, IA 50010, USA","Ames","IA","50010","(515) 232-5156","YES","https://www.clouserplumbing.com/","4.4","39","plumber","NEW","",""
"Watson Plumbing","501 Bell Ave, Ames, IA 50010, USA","Ames","IA","50010","(515) 232-0190","YES","http://watsonplbg.com/","5","15","plumber","NEW","",""
"Roto-Rooter Sewer Drain Service","2228 229th Pl, Ames, IA 50014, USA","Ames","IA","50014","(515) 292-9277","YES","https://www.rotorooterofames.com/?utm_source=GoogleBusinessProfile&utm_medium=Click","4.6","176","plumber","NEW","",""
"Speck Plumbing Inc","1805 E Lincoln Wy, Ames, IA 50010, USA","Ames","IA","50010","(515) 233-3680","YES","https://speckplumbing.com/","4.3","24","plumber","NEW","",""
"Cable Plumbing Inc","623 S Dayton Ave A, Ames, IA 50010, USA","Ames","IA","50010","(515) 232-1840","NO","","3.9","11","plumber","NEW","",""
"Plumb Supply Company","2408 E Lincoln Wy, Ames, IA 50010, USA","Ames","IA","50010","(515) 233-5737","YES","https://www.plumbsupply.com/location/ames-iowa/?utm_source=google&utm_medium=yext","4.5","14","plumber","NEW","",""
"Jet Drain & Excavating","501 Bell Ave #105, Ames, IA 50010, USA","Ames","IA","50010","(515) 231-9963","YES","http://www.jetdrainiowa.com/","4.6","17","plumber","NEW","",""
"SERVPRO of Ames","2316 230th St Ste 703, Ames, IA 50014, USA","Ames","IA","50014","(515) 233-4544","YES","https://www.servpro.com/locations/ia/servpro-of-ames?utm_medium=organic&utm_source=gbp","4.8","108","plumber","NEW","",""
"Winsupply of Ames","1021 Airport Rd, Ames, IA 50010, USA","Ames","IA","50010","(515) 232-5342","YES","https://www.winsupplyinc.com/Location/Ames-IA/50010/Plumbing-Supplies","4.2","10","plumber","NEW","",""
"Golden Rule Plumbing Heating Cooling","Ames, IA 50014, USA","Ames","IA","50014","(515) 337-0525","NO","","1","1","plumber","NEW","",""
"Conley's Plumbing & Heating","538 E 2nd St, Ames, IA 50010, USA","Ames","IA","50010","(515) 233-2047","NO","","N/A","0","plumber","NEW","",""
"Herr Plumbing","3101 104th St, Urbandale, IA 50322, USA","Urbandale","IA","50322","(515) 223-9643","YES","https://www.herrplumbing.com/","4.9","44","plumber","NEW","",""
"M&P Plumbing","10200 Dennis Dr St 7, Urbandale, IA 50322, USA","Urbandale","IA","50322","(515) 777-1100","YES","https://mpplumbingia.com/","4.8","16","plumber","NEW","",""
"Schlievert Plumbing, Inc.","3181 99th St, Urbandale, IA 50322, USA","Urbandale","IA","50322","(515) 279-1513","YES","https://schlievertplumbing.com/","3.9","26","plumber","NEW","",""
"Roto-Rooter Des Moines","4005 SE Grimes Blvd, Grimes, IA 50111, USA","Grimes","IA","50111","(515) 278-5668","YES","https://www.rotorooterdesmoines.com/","4.3","397","plumber","NEW","",""
"MPT Plumbing","4616 147th St, Urbandale, IA 50323, USA","Urbandale","IA","50323","(515) 778-6777","YES","http://mptplumbing.com/","4.1","15","plumber","NEW","",""
"Sweet Honey, Inc.","2900 SE Destination Dr, Grimes, IA 50111, USA","Grimes","IA","50111","(515) 418-0948","YES","http://www.sweethoneyinc.com/","5","27","plumber","NEW","",""
"Clarks Plumbing Inc","608 N, NW 8th St, Grimes, IA 50111, USA","Grimes","IA","50111","(515) 986-4545","NO","","5","1","plumber","NEW","",""
"Mark's Drain & Plumbing Repair","120 Northview Dr, Waukee, IA 50263, USA","Waukee","IA","50263","(515) 537-0006","NO","","4.7","48","plumber","NEW","",""
"Lifestyle Plumbing","707 Collins Dr, Waukee, IA 50263, USA","Waukee","IA","50263","(515) 987-4193","NO","","5","6","plumber","NEW","",""
"G & R Plumbing","Waukee, IA 50263, USA","Waukee","IA","50263","(515) 987-1008","NO","","5","8","plumber","NEW","",""
"TPI Plumbing Contractors","33082 Ute Ave, Waukee, IA 50263, USA","Waukee","IA","50263","(515) 987-1911","YES","https://tpiplumbing.com/","4","12","plumber","NEW","",""
"Plumb Supply Company","920 SE Frontier Ave, Waukee, IA 50263, USA","Waukee","IA","50263","(515) 987-2802","YES","https://www.plumbsupply.com/location/waukee-iowa/?utm_source=google&utm_medium=yext","4.2","27","plumber","NEW","",""
"Plumb Supply Kitchens & Baths","920 SE Frontier Ave, Waukee, IA 50263, USA","Waukee","IA","50263","(515) 987-0190","YES","https://www.pskitchensbaths.com/Waukee-IA-v10.HTML?utm_source=google&utm_medium=yext","5","1","plumber","NEW","",""
"Shirley City Plumbing Experts","1573 SE Blackthorne Dr, Waukee, IA 50263, USA","Waukee","IA","50263","(515) 519-9740","YES","http://www.plumbingwaukee.com/","3","2","plumber","NEW","",""
"Ferguson","400 SE 41st St Ste 100, Grimes, IA 50111, USA","Grimes","IA","50111","(515) 706-6750","YES","https://www.ferguson.com/store/ia/grimes/plumbingpvf-0524?utm_source=google&utm_medium=organic&utm_campaign=rt_lis_listingtraffic&utm_content=listing","4.6","10","plumber","NEW","",""
"Ferguson Home","400 SE 41st St Suite 100, Grimes, IA 50111, USA","Grimes","IA","50111","(515) 706-6750","YES","https://www.fergusonhome.com/showroom/branch/grimes-ia-showroom-0524?utm_source=google&utm_medium=organic&utm_campaign=shw_lis_listingtraffic&utm_content=listing","4","57","plumber","NEW","",""
"R & D Plumbing","302 1st Ave N, Altoona, IA 50009, USA","Altoona","IA","50009","(515) 967-3957","NO","","4","25","plumber","NEW","",""
"G & S Plumbing","8090 NE 30th Pl, Altoona, IA 50009, USA","Altoona","IA","50009","(515) 975-7515","NO","","4.4","5","plumber","NEW","",""
"Accurate Plumbing","8049 NE 94th Ave, Bondurant, IA 50035, USA","Bondurant","IA","50035","(515) 480-0070","NO","","5","5","plumber","NEW","",""
"Complete Services","603 Spruce Dr NW, Bondurant, IA 50035, USA","Bondurant","IA","50035","(515) 771-3226","NO","","N/A","0","plumber","NEW","",""
"Above the Radar Resource","405 3rd St NE, Mitchellville, IA 50169, USA","Mitchellville","IA","50169","(515) 202-6632","NO","","4","5","plumber","NEW","",""
"Peak Plumbing LLC","1306 N 7th St, Indianola, IA 50125, USA","Indianola","IA","50125","(515) 552-0558","YES","https://peakplumbingiowa.com/","5","29","plumber","NEW","",""
"JetSurge an Affordable Drain Company","12323 Elk Horn St, Indianola, IA 50125, USA","Indianola","IA","50125","(515) 286-1291","YES","https://www.jetsurgeia.net/","3.6","14","plumber","NEW","",""
"Affordable Drain Services Jet Surge","Indianola, IA 50125, USA","Indianola","IA","50125","(515) 961-9843","NO","","3.4","17","plumber","NEW","",""
"Golden Rule Plumbing","Norwalk, IA 50211, USA","Norwalk","IA","50211","(515) 981-5710","NO","","N/A","0","plumber","NEW","",""
"mikes plumbing & backhoe service l.l.c.","3802 25th Ave, Cumming, IA 50061, USA","Cumming","IA","50061","(515) 208-3681","NO","","3.7","6","plumber","NEW","",""
"A+ Plumbing","1770 NE 70th St, Pleasant Hill, IA 50327, USA","Pleasant Hill","IA","50327","(239) 203-8352","NO","","3","2","plumber","NEW","",""
"Franzen Plumbing","1300 S Pleasant Hill Blvd, Pleasant Hill, IA 50327, USA","Pleasant Hill","IA","50327","(515) 266-1221","NO","","N/A","0","plumber","NEW","",""
"AJ Plumbing","3950 Vandalia Rd, Des Moines, IA 50317, USA","Des Moines","IA","50317","(515) 299-3049","YES","http://www.ajplumbing.com/","4","28","plumber","NEW","",""
"Greenwood's Sewer Services","270 Garfield St, Carlisle, IA 50047, USA","Carlisle","IA","50047","(515) 989-2772","YES","https://www.greenwoodssewer.com/","3.6","56","plumber","NEW","",""
"C I Carlisle Mechanical Inc","4547 NW 1st St, Des Moines, IA 50313, USA","Des Moines","IA","50313","(515) 282-6619","YES","https://www.cicarlisle.com/","3","6","plumber","NEW","",""
"Royal Plumbing","107 S East St, Prairie City, IA 50228, USA","Prairie City","IA","50228","(515) 994-3224","YES","http://www.royalplumbingia.com/","4.3","48","plumber","NEW","",""
"Sentry Plumbing","2717 260th St, Marshalltown, IA 50158, USA","Marshalltown","IA","50158","(641) 750-0108","YES","https://sentryplumbing.godaddysites.com/","5","76","plumber","NEW","",""
"Williams Plumbing","2648 260th St, Marshalltown, IA 50158, USA","Marshalltown","IA","50158","(641) 750-6034","NO","","4.9","45","plumber","NEW","",""
"Bjelland Plumbing Inc.","2634 Dillon Rd, Marshalltown, IA 50158, USA","Marshalltown","IA","50158","(641) 479-2625","NO","","4.4","20","plumber","NEW","",""
"Ritter Plumbing","308 S 8th Ave, Marshalltown, IA 50158, USA","Marshalltown","IA","50158","(641) 753-9803","YES","https://www.ritterplumbing.org/","3.9","17","plumber","NEW","",""
"AB Plumbing, LLC","3233 220th St, Marshalltown, IA 50158, USA","Marshalltown","IA","50158","(641) 691-7271","YES","https://abplumbing.net/","5","4","plumber","NEW","",""
"Tuttle Plumbing & Heating Inc","1506 S 5th St, Marshalltown, IA 50158, USA","Marshalltown","IA","50158","(641) 752-1192","NO","","4","4","plumber","NEW","",""
"Frederick Quality Plumbing","506 W Boone St, Marshalltown, IA 50158, USA","Marshalltown","IA","50158","(641) 754-1777","NO","","2.6","5","plumber","NEW","",""
"Mayer Plumbing Repair","208 W Grant St, Marshalltown, IA 50158, USA","Marshalltown","IA","50158","(641) 752-7576","NO","","3","6","plumber","NEW","",""
"Ray Mcneece Plumbing","206 N 7th St, Marshalltown, IA 50158, USA","Marshalltown","IA","50158","(641) 753-9075","NO","","3.5","2","plumber","NEW","",""
"Plumb Supply Company","207 Iowa Ave E, Marshalltown, IA 50158, USA","Marshalltown","IA","50158","(641) 753-2847","YES","https://www.plumbsupply.com/location/marshalltown-iowa/?utm_source=google&utm_medium=yext","N/A","0","plumber","NEW","",""
"Frederick Quality Plumbing","2764 Garwin Rd, Marshalltown, IA 50158, USA","Marshalltown","IA","50158","(641) 754-1777","NO","","N/A","0","plumber","NEW","",""
"Klootwyk Plumbing & Air Conditioning","1004 Iowa Ave W, Marshalltown, IA 50158, USA","Marshalltown","IA","50158","(641) 752-0005","NO","","1.5","2","plumber","NEW","",""
"Don Harvey Plumbing & Heating","2224 Gary Ct, Marshalltown, IA 50158, USA","Marshalltown","IA","50158","(641) 753-3258","NO","","N/A","0","plumber","NEW","",""
"Crookshank Plumbing","401 W Main St, Le Grand, IA 50142, USA","Le Grand","IA","50142","(641) 479-2788","NO","","5","3","plumber","NEW","",""
"Warhawk Underground LLC","2863 Zeller Ave, Marshalltown, IA 50158, USA","Marshalltown","IA","50158","","NO","","4.8","4","plumber","NEW","",""
"Smith Faucet & Toilet Repair","1611 W State St, Marshalltown, IA 50158, USA","Marshalltown","IA","50158","(641) 691-8320","NO","","1","1","plumber","NEW","",""
"Cooley Pumping","Marshalltown, IA 50158, USA","Marshalltown","IA","50158","(641) 753-3947","NO","","N/A","0","plumber","NEW","",""
